image_path,folder,filename,stem,parts,part0,part1,part2
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_125_bfee5ed4.jpg,ne-in_260,ne-in_f3_125_bfee5ed4.jpg,ne-in_f3_125_bfee5ed4,"['ne-in', 'f3', '125', 'bfee5ed4']",ne-in,f3,125
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_135_3bcb72fa.jpg,ne-in_260,ne-in_f3_135_3bcb72fa.jpg,ne-in_f3_135_3bcb72fa,"['ne-in', 'f3', '135', '3bcb72fa']",ne-in,f3,135
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_136_444c0a13.jpg,ne-in_260,ne-in_f3_136_444c0a13.jpg,ne-in_f3_136_444c0a13,"['ne-in', 'f3', '136', '444c0a13']",ne-in,f3,136
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_138_b054117f.jpg,ne-in_260,ne-in_f3_138_b054117f.jpg,ne-in_f3_138_b054117f,"['ne-in', 'f3', '138', 'b054117f']",ne-in,f3,138
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_139_fd4921ca.jpg,ne-in_260,ne-in_f3_139_fd4921ca.jpg,ne-in_f3_139_fd4921ca,"['ne-in', 'f3', '139', 'fd4921ca']",ne-in,f3,139
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_13_3618a9ee.jpg,ne-in_260,ne-in_f3_13_3618a9ee.jpg,ne-in_f3_13_3618a9ee,"['ne-in', 'f3', '13', '3618a9ee']",ne-in,f3,13
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_143_c5fa935e.jpg,ne-in_260,ne-in_f3_143_c5fa935e.jpg,ne-in_f3_143_c5fa935e,"['ne-in', 'f3', '143', 'c5fa935e']",ne-in,f3,143
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_150_2b6f45da.jpg,ne-in_260,ne-in_f3_150_2b6f45da.jpg,ne-in_f3_150_2b6f45da,"['ne-in', 'f3', '150', '2b6f45da']",ne-in,f3,150
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_152_22ce4488.jpg,ne-in_260,ne-in_f3_152_22ce4488.jpg,ne-in_f3_152_22ce4488,"['ne-in', 'f3', '152', '22ce4488']",ne-in,f3,152
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_153_182c8a53.jpg,ne-in_260,ne-in_f3_153_182c8a53.jpg,ne-in_f3_153_182c8a53,"['ne-in', 'f3', '153', '182c8a53']",ne-in,f3,153
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_156_cad07027.jpg,ne-in_260,ne-in_f3_156_cad07027.jpg,ne-in_f3_156_cad07027,"['ne-in', 'f3', '156', 'cad07027']",ne-in,f3,156
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_159_7427fd32.jpg,ne-in_260,ne-in_f3_159_7427fd32.jpg,ne-in_f3_159_7427fd32,"['ne-in', 'f3', '159', '7427fd32']",ne-in,f3,159
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_160_3d882232.jpg,ne-in_260,ne-in_f3_160_3d882232.jpg,ne-in_f3_160_3d882232,"['ne-in', 'f3', '160', '3d882232']",ne-in,f3,160
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_162_0a085e86.jpg,ne-in_260,ne-in_f3_162_0a085e86.jpg,ne-in_f3_162_0a085e86,"['ne-in', 'f3', '162', '0a085e86']",ne-in,f3,162
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_163_2e891d9a.jpg,ne-in_260,ne-in_f3_163_2e891d9a.jpg,ne-in_f3_163_2e891d9a,"['ne-in', 'f3', '163', '2e891d9a']",ne-in,f3,163
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_168_8de4032e.jpg,ne-in_260,ne-in_f3_168_8de4032e.jpg,ne-in_f3_168_8de4032e,"['ne-in', 'f3', '168', '8de4032e']",ne-in,f3,168
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_170_3af043a8.jpg,ne-in_260,ne-in_f3_170_3af043a8.jpg,ne-in_f3_170_3af043a8,"['ne-in', 'f3', '170', '3af043a8']",ne-in,f3,170
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_184_028d333f.jpg,ne-in_260,ne-in_f3_184_028d333f.jpg,ne-in_f3_184_028d333f,"['ne-in', 'f3', '184', '028d333f']",ne-in,f3,184
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_188_67fcd9aa.jpg,ne-in_260,ne-in_f3_188_67fcd9aa.jpg,ne-in_f3_188_67fcd9aa,"['ne-in', 'f3', '188', '67fcd9aa']",ne-in,f3,188
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_193_7cee0f7f.jpg,ne-in_260,ne-in_f3_193_7cee0f7f.jpg,ne-in_f3_193_7cee0f7f,"['ne-in', 'f3', '193', '7cee0f7f']",ne-in,f3,193
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_197_fa6ca6c8.jpg,ne-in_260,ne-in_f3_197_fa6ca6c8.jpg,ne-in_f3_197_fa6ca6c8,"['ne-in', 'f3', '197', 'fa6ca6c8']",ne-in,f3,197
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_198_ef6f4d9b.jpg,ne-in_260,ne-in_f3_198_ef6f4d9b.jpg,ne-in_f3_198_ef6f4d9b,"['ne-in', 'f3', '198', 'ef6f4d9b']",ne-in,f3,198
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_200_6ebee30c.jpg,ne-in_260,ne-in_f3_200_6ebee30c.jpg,ne-in_f3_200_6ebee30c,"['ne-in', 'f3', '200', '6ebee30c']",ne-in,f3,200
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_201_32418fee.jpg,ne-in_260,ne-in_f3_201_32418fee.jpg,ne-in_f3_201_32418fee,"['ne-in', 'f3', '201', '32418fee']",ne-in,f3,201
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_202_94277db2.jpg,ne-in_260,ne-in_f3_202_94277db2.jpg,ne-in_f3_202_94277db2,"['ne-in', 'f3', '202', '94277db2']",ne-in,f3,202
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_209_ba3f8132.jpg,ne-in_260,ne-in_f3_209_ba3f8132.jpg,ne-in_f3_209_ba3f8132,"['ne-in', 'f3', '209', 'ba3f8132']",ne-in,f3,209
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_213_062c2757.jpg,ne-in_260,ne-in_f3_213_062c2757.jpg,ne-in_f3_213_062c2757,"['ne-in', 'f3', '213', '062c2757']",ne-in,f3,213
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_214_edf77bb8.jpg,ne-in_260,ne-in_f3_214_edf77bb8.jpg,ne-in_f3_214_edf77bb8,"['ne-in', 'f3', '214', 'edf77bb8']",ne-in,f3,214
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_224_120ce42f.jpg,ne-in_260,ne-in_f3_224_120ce42f.jpg,ne-in_f3_224_120ce42f,"['ne-in', 'f3', '224', '120ce42f']",ne-in,f3,224
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_226_5167da47.jpg,ne-in_260,ne-in_f3_226_5167da47.jpg,ne-in_f3_226_5167da47,"['ne-in', 'f3', '226', '5167da47']",ne-in,f3,226
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_228_8f6f20e0.jpg,ne-in_260,ne-in_f3_228_8f6f20e0.jpg,ne-in_f3_228_8f6f20e0,"['ne-in', 'f3', '228', '8f6f20e0']",ne-in,f3,228
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_234_5eb10b79.jpg,ne-in_260,ne-in_f3_234_5eb10b79.jpg,ne-in_f3_234_5eb10b79,"['ne-in', 'f3', '234', '5eb10b79']",ne-in,f3,234
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_236_3154e924.jpg,ne-in_260,ne-in_f3_236_3154e924.jpg,ne-in_f3_236_3154e924,"['ne-in', 'f3', '236', '3154e924']",ne-in,f3,236
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_239_f4117618.jpg,ne-in_260,ne-in_f3_239_f4117618.jpg,ne-in_f3_239_f4117618,"['ne-in', 'f3', '239', 'f4117618']",ne-in,f3,239
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_23_2fc9097c.jpg,ne-in_260,ne-in_f3_23_2fc9097c.jpg,ne-in_f3_23_2fc9097c,"['ne-in', 'f3', '23', '2fc9097c']",ne-in,f3,23
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_241_a209f98d.jpg,ne-in_260,ne-in_f3_241_a209f98d.jpg,ne-in_f3_241_a209f98d,"['ne-in', 'f3', '241', 'a209f98d']",ne-in,f3,241
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_248_21eb7843.jpg,ne-in_260,ne-in_f3_248_21eb7843.jpg,ne-in_f3_248_21eb7843,"['ne-in', 'f3', '248', '21eb7843']",ne-in,f3,248
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_24_acdbb9c0.jpg,ne-in_260,ne-in_f3_24_acdbb9c0.jpg,ne-in_f3_24_acdbb9c0,"['ne-in', 'f3', '24', 'acdbb9c0']",ne-in,f3,24
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_250_06e919dc.jpg,ne-in_260,ne-in_f3_250_06e919dc.jpg,ne-in_f3_250_06e919dc,"['ne-in', 'f3', '250', '06e919dc']",ne-in,f3,250
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_251_6de74d30.jpg,ne-in_260,ne-in_f3_251_6de74d30.jpg,ne-in_f3_251_6de74d30,"['ne-in', 'f3', '251', '6de74d30']",ne-in,f3,251
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_255_131de64e.jpg,ne-in_260,ne-in_f3_255_131de64e.jpg,ne-in_f3_255_131de64e,"['ne-in', 'f3', '255', '131de64e']",ne-in,f3,255
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_257_c9f9786d.jpg,ne-in_260,ne-in_f3_257_c9f9786d.jpg,ne-in_f3_257_c9f9786d,"['ne-in', 'f3', '257', 'c9f9786d']",ne-in,f3,257
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_259_03c548cd.jpg,ne-in_260,ne-in_f3_259_03c548cd.jpg,ne-in_f3_259_03c548cd,"['ne-in', 'f3', '259', '03c548cd']",ne-in,f3,259
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_29_941a6bc9.jpg,ne-in_260,ne-in_f3_29_941a6bc9.jpg,ne-in_f3_29_941a6bc9,"['ne-in', 'f3', '29', '941a6bc9']",ne-in,f3,29
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_32_c07cacc0.jpg,ne-in_260,ne-in_f3_32_c07cacc0.jpg,ne-in_f3_32_c07cacc0,"['ne-in', 'f3', '32', 'c07cacc0']",ne-in,f3,32
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_34_815b1743.jpg,ne-in_260,ne-in_f3_34_815b1743.jpg,ne-in_f3_34_815b1743,"['ne-in', 'f3', '34', '815b1743']",ne-in,f3,34
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_38_374559ec.jpg,ne-in_260,ne-in_f3_38_374559ec.jpg,ne-in_f3_38_374559ec,"['ne-in', 'f3', '38', '374559ec']",ne-in,f3,38
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_39_61cec823.jpg,ne-in_260,ne-in_f3_39_61cec823.jpg,ne-in_f3_39_61cec823,"['ne-in', 'f3', '39', '61cec823']",ne-in,f3,39
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_44_c69bf902.jpg,ne-in_260,ne-in_f3_44_c69bf902.jpg,ne-in_f3_44_c69bf902,"['ne-in', 'f3', '44', 'c69bf902']",ne-in,f3,44
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_45_d3782f0f.jpg,ne-in_260,ne-in_f3_45_d3782f0f.jpg,ne-in_f3_45_d3782f0f,"['ne-in', 'f3', '45', 'd3782f0f']",ne-in,f3,45
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_46_c2a34b3d.jpg,ne-in_260,ne-in_f3_46_c2a34b3d.jpg,ne-in_f3_46_c2a34b3d,"['ne-in', 'f3', '46', 'c2a34b3d']",ne-in,f3,46
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_48_ed3b425c.jpg,ne-in_260,ne-in_f3_48_ed3b425c.jpg,ne-in_f3_48_ed3b425c,"['ne-in', 'f3', '48', 'ed3b425c']",ne-in,f3,48
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_50_6cd1248e.jpg,ne-in_260,ne-in_f3_50_6cd1248e.jpg,ne-in_f3_50_6cd1248e,"['ne-in', 'f3', '50', '6cd1248e']",ne-in,f3,50
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_53_49099690.jpg,ne-in_260,ne-in_f3_53_49099690.jpg,ne-in_f3_53_49099690,"['ne-in', 'f3', '53', '49099690']",ne-in,f3,53
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_54_946c8c7d.jpg,ne-in_260,ne-in_f3_54_946c8c7d.jpg,ne-in_f3_54_946c8c7d,"['ne-in', 'f3', '54', '946c8c7d']",ne-in,f3,54
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_55_bc462fd1.jpg,ne-in_260,ne-in_f3_55_bc462fd1.jpg,ne-in_f3_55_bc462fd1,"['ne-in', 'f3', '55', 'bc462fd1']",ne-in,f3,55
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_58_be030bdb.jpg,ne-in_260,ne-in_f3_58_be030bdb.jpg,ne-in_f3_58_be030bdb,"['ne-in', 'f3', '58', 'be030bdb']",ne-in,f3,58
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_61_b9ad25e8.jpg,ne-in_260,ne-in_f3_61_b9ad25e8.jpg,ne-in_f3_61_b9ad25e8,"['ne-in', 'f3', '61', 'b9ad25e8']",ne-in,f3,61
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_62_d5e103e9.jpg,ne-in_260,ne-in_f3_62_d5e103e9.jpg,ne-in_f3_62_d5e103e9,"['ne-in', 'f3', '62', 'd5e103e9']",ne-in,f3,62
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_63_335a38a4.jpg,ne-in_260,ne-in_f3_63_335a38a4.jpg,ne-in_f3_63_335a38a4,"['ne-in', 'f3', '63', '335a38a4']",ne-in,f3,63
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_67_6997340e.jpg,ne-in_260,ne-in_f3_67_6997340e.jpg,ne-in_f3_67_6997340e,"['ne-in', 'f3', '67', '6997340e']",ne-in,f3,67
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_74_4cedccd1.jpg,ne-in_260,ne-in_f3_74_4cedccd1.jpg,ne-in_f3_74_4cedccd1,"['ne-in', 'f3', '74', '4cedccd1']",ne-in,f3,74
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_75_16b5c6aa.jpg,ne-in_260,ne-in_f3_75_16b5c6aa.jpg,ne-in_f3_75_16b5c6aa,"['ne-in', 'f3', '75', '16b5c6aa']",ne-in,f3,75
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_7_6e973c85.jpg,ne-in_260,ne-in_f3_7_6e973c85.jpg,ne-in_f3_7_6e973c85,"['ne-in', 'f3', '7', '6e973c85']",ne-in,f3,7
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_80_9a817533.jpg,ne-in_260,ne-in_f3_80_9a817533.jpg,ne-in_f3_80_9a817533,"['ne-in', 'f3', '80', '9a817533']",ne-in,f3,80
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_84_8f791799.jpg,ne-in_260,ne-in_f3_84_8f791799.jpg,ne-in_f3_84_8f791799,"['ne-in', 'f3', '84', '8f791799']",ne-in,f3,84
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_86_00bd57ad.jpg,ne-in_260,ne-in_f3_86_00bd57ad.jpg,ne-in_f3_86_00bd57ad,"['ne-in', 'f3', '86', '00bd57ad']",ne-in,f3,86
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_87_d50f1d3e.jpg,ne-in_260,ne-in_f3_87_d50f1d3e.jpg,ne-in_f3_87_d50f1d3e,"['ne-in', 'f3', '87', 'd50f1d3e']",ne-in,f3,87
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_88_6e4b143f.jpg,ne-in_260,ne-in_f3_88_6e4b143f.jpg,ne-in_f3_88_6e4b143f,"['ne-in', 'f3', '88', '6e4b143f']",ne-in,f3,88
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_96_c96a540f.jpg,ne-in_260,ne-in_f3_96_c96a540f.jpg,ne-in_f3_96_c96a540f,"['ne-in', 'f3', '96', 'c96a540f']",ne-in,f3,96
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_99_0ff329cb.jpg,ne-in_260,ne-in_f3_99_0ff329cb.jpg,ne-in_f3_99_0ff329cb,"['ne-in', 'f3', '99', '0ff329cb']",ne-in,f3,99
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f3_9_2920dea2.jpg,ne-in_260,ne-in_f3_9_2920dea2.jpg,ne-in_f3_9_2920dea2,"['ne-in', 'f3', '9', '2920dea2']",ne-in,f3,9
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f4_0_f23937e8.jpg,ne-in_260,ne-in_f4_0_f23937e8.jpg,ne-in_f4_0_f23937e8,"['ne-in', 'f4', '0', 'f23937e8']",ne-in,f4,0
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f4_103_fcd5f7ca.jpg,ne-in_260,ne-in_f4_103_fcd5f7ca.jpg,ne-in_f4_103_fcd5f7ca,"['ne-in', 'f4', '103', 'fcd5f7ca']",ne-in,f4,103
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f4_106_b6b44275.jpg,ne-in_260,ne-in_f4_106_b6b44275.jpg,ne-in_f4_106_b6b44275,"['ne-in', 'f4', '106', 'b6b44275']",ne-in,f4,106
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f4_111_221bd884.jpg,ne-in_260,ne-in_f4_111_221bd884.jpg,ne-in_f4_111_221bd884,"['ne-in', 'f4', '111', '221bd884']",ne-in,f4,111
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f4_113_77d4b8dc.jpg,ne-in_260,ne-in_f4_113_77d4b8dc.jpg,ne-in_f4_113_77d4b8dc,"['ne-in', 'f4', '113', '77d4b8dc']",ne-in,f4,113
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f4_115_f0c24419.jpg,ne-in_260,ne-in_f4_115_f0c24419.jpg,ne-in_f4_115_f0c24419,"['ne-in', 'f4', '115', 'f0c24419']",ne-in,f4,115
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f4_119_8865f807.jpg,ne-in_260,ne-in_f4_119_8865f807.jpg,ne-in_f4_119_8865f807,"['ne-in', 'f4', '119', '8865f807']",ne-in,f4,119
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f4_122_552b120d.jpg,ne-in_260,ne-in_f4_122_552b120d.jpg,ne-in_f4_122_552b120d,"['ne-in', 'f4', '122', '552b120d']",ne-in,f4,122
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f4_130_98a45038.jpg,ne-in_260,ne-in_f4_130_98a45038.jpg,ne-in_f4_130_98a45038,"['ne-in', 'f4', '130', '98a45038']",ne-in,f4,130
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f4_132_8b7f3f26.jpg,ne-in_260,ne-in_f4_132_8b7f3f26.jpg,ne-in_f4_132_8b7f3f26,"['ne-in', 'f4', '132', '8b7f3f26']",ne-in,f4,132
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f4_134_fdfd34f8.jpg,ne-in_260,ne-in_f4_134_fdfd34f8.jpg,ne-in_f4_134_fdfd34f8,"['ne-in', 'f4', '134', 'fdfd34f8']",ne-in,f4,134
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f4_137_0a633dbb.jpg,ne-in_260,ne-in_f4_137_0a633dbb.jpg,ne-in_f4_137_0a633dbb,"['ne-in', 'f4', '137', '0a633dbb']",ne-in,f4,137
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f4_144_a2b22c45.jpg,ne-in_260,ne-in_f4_144_a2b22c45.jpg,ne-in_f4_144_a2b22c45,"['ne-in', 'f4', '144', 'a2b22c45']",ne-in,f4,144
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f4_148_7581aa8e.jpg,ne-in_260,ne-in_f4_148_7581aa8e.jpg,ne-in_f4_148_7581aa8e,"['ne-in', 'f4', '148', '7581aa8e']",ne-in,f4,148
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f4_151_a8853f92.jpg,ne-in_260,ne-in_f4_151_a8853f92.jpg,ne-in_f4_151_a8853f92,"['ne-in', 'f4', '151', 'a8853f92']",ne-in,f4,151
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f4_157_1ebd8355.jpg,ne-in_260,ne-in_f4_157_1ebd8355.jpg,ne-in_f4_157_1ebd8355,"['ne-in', 'f4', '157', '1ebd8355']",ne-in,f4,157
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f4_158_36c7e890.jpg,ne-in_260,ne-in_f4_158_36c7e890.jpg,ne-in_f4_158_36c7e890,"['ne-in', 'f4', '158', '36c7e890']",ne-in,f4,158
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f4_165_4a026721.jpg,ne-in_260,ne-in_f4_165_4a026721.jpg,ne-in_f4_165_4a026721,"['ne-in', 'f4', '165', '4a026721']",ne-in,f4,165
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\ne-in_260\ne-in_f4_169_a0c406e4.jpg,ne-in_260,ne-in_f4_169_a0c406e4.jpg,ne-in_f4_169_a0c406e4,"['ne-in', 'f4', '169', 'a0c406e4']",ne-in,f4,169
